Samp,Signal,I,Q,R,Phi
622,-1969,-143.15,133.57,195.79,2.39
623,-1305,-142.57,134.15,195.76,2.39
624,-568,-142.15,134.18,195.47,2.39
625,-57,-142.02,134.08,195.32,2.38
626,-3,-141.93,134,195.19,2.38
627,-355,-141.84,133.69,194.91,2.39
628,-1032,-142.13,133.08,194.71,2.39
629,-1682,-143.05,132.67,195.1,2.39
630,-2187,-144.27,133.01,196.23,2.4
631,-2367,-145.05,134.13,197.56,2.4
632,-2003,-144.96,135.3,198.29,2.39
633,-1328,-144.38,135.89,198.27,2.39
634,-523,-143.97,135.91,197.99,2.38
635,-14,-143.88,135.82,197.86,2.38
636,32,-143.8,135.75,197.75,2.38
637,-334,-143.71,135.46,197.49,2.39
638,-1016,-143.99,134.86,197.28,2.39
639,-1739,-144.94,134.43,197.69,2.39
640,-2278,-146.21,134.79,198.86,2.4
641,-2327,-146.98,135.89,200.17,2.4
642,-1970,-146.88,137.04,200.89,2.39
643,-1297,-146.31,137.61,200.86,2.39
644,-540,-145.9,137.63,200.57,2.39
645,-9,-145.8,137.55,200.44,2.39
646,42,-145.73,137.48,200.34,2.39
647,-316,-145.63,137.2,200.08,2.39
648,-998,-145.91,136.6,199.88,2.39
649,-1740,-146.86,136.18,200.28,2.39
650,-2336,-148.16,136.55,201.49,2.4
651,-2293,-148.92,137.63,202.77,2.4
652,-1941,-148.82,138.76,203.47,2.39
653,-1274,-148.26,139.32,203.45,2.39
654,-518,-147.86,139.33,203.16,2.39
655,-8,-147.76,139.24,203.03,2.39
656,46,-147.68,139.18,202.93,2.39
657,-310,-147.59,138.9,202.67,2.39
658,-990,-147.86,138.31,202.46,2.39
659,-1740,-148.81,137.88,202.87,2.39
660,-2354,-150.12,138.25,204.08,2.4
661,-2285,-150.87,139.33,205.36,2.4
662,-1933,-150.78,140.45,206.06,2.39
663,-1265,-150.21,141.01,206.03,2.39
664,-512,-149.81,141.02,205.74,2.39
665,-4,-149.72,140.93,205.61,2.39
666,44,-149.64,140.86,205.51,2.39
667,-349,-149.55,140.56,205.23,2.39
668,-1013,-149.83,139.95,205.02,2.39
669,-1700,-150.75,139.53,205.41,2.39
670,-2331,-152.05,139.9,206.61,2.4
671,-2302,-152.8,140.98,207.9,2.4
672,-1940,-152.7,142.11,208.6,2.39
673,-1273,-152.14,142.67,208.57,2.39
674,-532,-151.72,142.68,208.27,2.39
675,-31,-151.61,142.59,208.13,2.39
676,24,-151.52,142.51,208.01,2.39
677,-324,-151.43,142.22,207.74,2.39
678,-995,-151.7,141.62,207.53,2.39
679,-1700,-152.62,141.2,207.92,2.4
680,-2278,-153.89,141.56,209.09,2.4
681,-2378,-154.67,142.68,210.42,2.4
682,-2001,-154.57,143.84,211.15,2.39
683,-1319,-153.99,144.42,211.12,2.39
684,-572,-153.55,144.44,210.81,2.39
685,-69,-153.41,144.34,210.64,2.39
686,-9,-153.31,144.24,210.5,2.39
687,-341,-153.21,143.94,210.22,2.39
688,-1011,-153.49,143.33,210.01,2.39
689,-1637,-154.37,142.93,210.38,2.39
690,-2173,-155.57,143.26,211.49,2.4
691,-2383,-156.36,144.38,212.82,2.4
692,-2007,-156.26,145.55,213.54,2.39
693,-1331,-155.67,146.13,213.51,2.39
694,-589,-155.22,146.16,213.2,2.39
695,-81,-155.07,146.05,213.02,2.39
696,-20,-154.97,145.95,212.88,2.39
697,-362,-154.87,145.63,212.59,2.39
698,-1033,-155.15,145.01,212.37,2.39
699,-1638,-156.04,144.6,212.74,2.39
700,-2170,-157.23,144.93,213.84,2.4
701,-2391,-158.02,146.06,215.18,2.4
702,-2017,-157.92,147.23,215.91,2.39
703,-1327,-157.33,147.81,215.87,2.39
704,-589,-156.88,147.84,215.56,2.39
705,-80,-156.73,147.73,215.38,2.39
706,-21,-156.63,147.62,215.23,2.39
707,-369,-156.53,147.3,214.94,2.39
708,-1039,-156.81,146.68,214.72,2.39
709,-1637,-157.69,146.27,215.09,2.39
710,-2159,-158.88,146.6,216.18,2.4
711,-2390,-159.67,147.72,217.52,2.4
712,-1970,-159.57,148.86,218.22,2.39
713,-1306,-158.98,149.43,218.19,2.39
714,-568,-158.54,149.45,217.88,2.39
715,-58,-158.41,149.34,217.71,2.39
716,-4,-158.31,149.25,217.57,2.39
717,-355,-158.21,148.93,217.28,2.39
718,-1033,-158.49,148.31,217.06,2.39
719,-1682,-159.4,147.89,217.44,2.39
720,-2188,-160.6,148.23,218.55,2.4
721,-2369,-161.38,149.34,219.87,2.39
722,-2004,-161.28,150.5,220.59,2.39
723,-1330,-160.68,151.08,220.56,2.39
724,-521,-160.27,151.09,220.26,2.39
725,-14,-160.16,150.99,220.11,2.39
726,33,-160.07,150.91,220,2.39
727,-335,-159.97,150.61,219.71,2.39
728,-1017,-160.25,150,219.5,2.39
729,-1739,-161.19,149.57,219.89,2.39
730,-2279,-162.45,149.91,221.05,2.4
731,-2327,-163.2,151,222.34,2.4
732,-1971,-163.1,152.15,223.05,2.39
733,-1296,-162.52,152.71,223.01,2.39
734,-539,-162.1,152.72,222.71,2.39
735,-9,-161.99,152.62,222.56,2.39
736,41,-161.9,152.54,222.45,2.39
737,-318,-161.8,152.25,222.17,2.39
738,-998,-162.07,151.65,221.95,2.39
739,-1742,-163.01,151.21,222.34,2.39
740,-2337,-164.3,151.57,223.54,2.4
741,-2294,-165.04,152.64,224.81,2.4
742,-1940,-164.94,153.76,225.5,2.39
743,-1272,-164.37,154.31,225.45,2.39
744,-518,-163.95,154.32,225.16,2.39
745,-9,-163.85,154.22,225.01,2.39
746,44,-163.76,154.14,224.89,2.39
747,-314,-163.66,153.85,224.62,2.39
748,-979,-163.92,153.26,224.4,2.39
749,-1740,-164.85,152.82,224.79,2.39
750,-2359,-166.16,153.18,226,2.4
751,-2289,-166.9,154.25,227.26,2.4
752,-1936,-166.79,155.37,227.95,2.39
753,-1266,-166.22,155.92,227.9,2.39
754,-514,-165.81,155.92,227.6,2.39
755,-5,-165.7,155.82,227.46,2.39
756,52,-165.62,155.75,227.35,2.39
757,-352,-165.51,155.43,227.05,2.39
758,-1016,-165.78,154.81,226.83,2.39
759,-1702,-166.7,154.39,227.21,2.39
760,-2333,-167.99,154.74,228.4,2.4
761,-2301,-168.73,155.82,229.67,2.4
762,-1940,-168.62,156.94,230.35,2.39
763,-1272,-168.05,157.48,230.31,2.39
764,-531,-167.63,157.49,230,2.39
765,-29,-167.5,157.38,229.84,2.39
766,24,-167.41,157.3,229.71,2.39
767,-325,-167.3,156.99,229.43,2.39
768,-997,-167.56,156.39,229.21,2.39
769,-1698,-168.47,155.96,229.58,2.39
770,-2330,-169.76,156.31,230.77,2.4
771,-2363,-170.53,157.42,232.08,2.4
772,-1986,-170.42,158.57,232.78,2.39
773,-1309,-169.83,159.13,232.73,2.39
774,-567,-169.38,159.14,232.42,2.39
775,-67,-169.24,159.03,232.23,2.39
776,-8,-169.13,158.92,232.08,2.39
777,-341,-169.02,158.61,231.79,2.39
778,-1008,-169.29,158,231.56,2.39
779,-1639,-170.16,157.58,231.92,2.39
780,-2281,-171.42,157.93,233.07,2.4
781,-2351,-172.18,159.02,234.38,2.4
782,-1985,-172.07,160.17,235.08,2.39
783,-1314,-171.47,160.74,235.03,2.39
784,-581,-171.02,160.75,234.71,2.39
785,-75,-170.87,160.63,234.52,2.39
786,-18,-170.75,160.52,234.36,2.39
787,-360,-170.65,160.19,234.06,2.39
788,-1032,-170.92,159.57,233.83,2.39
789,-1636,-171.79,159.15,234.18,2.39
790,-2278,-173.04,159.49,235.33,2.4
791,-2358,-173.8,160.59,236.64,2.4
792,-1992,-173.7,161.74,237.34,2.39
793,-1321,-173.1,162.31,237.29,2.39
794,-585,-172.64,162.32,236.97,2.39
795,-79,-172.49,162.21,236.77,2.39
796,-21,-172.37,162.09,236.61,2.39
797,-366,-172.26,161.76,236.31,2.39
798,-1040,-172.54,161.13,236.08,2.39
799,-1637,-173.41,160.71,236.43,2.39
800,-2276,-174.66,161.05,237.58,2.4
801,-2359,-175.42,162.15,238.88,2.4
802,-1993,-175.31,163.3,239.58,2.39
803,-1323,-174.71,163.87,239.53,2.39
804,-587,-174.25,163.88,239.21,2.39
805,-82,-174.09,163.76,239.01,2.39
806,-24,-173.97,163.65,238.85,2.39
807,-368,-173.86,163.31,238.54,2.39
808,-1040,-174.14,162.68,238.31,2.39
809,-1635,-175,162.26,238.66,2.39
810,-2273,-176.25,162.6,239.8,2.4
811,-2359,-177.01,163.7,241.1,2.4
812,-1993,-176.9,164.85,241.8,2.39
813,-1322,-176.3,165.42,241.75,2.39
814,-584,-175.84,165.43,241.43,2.39
815,-81,-175.68,165.31,241.23,2.39
816,-24,-175.57,165.19,241.06,2.39
817,-365,-175.45,164.86,240.75,2.39
818,-1036,-175.73,164.23,240.52,2.39
819,-1636,-176.59,163.81,240.87,2.39
820,-2220,-177.81,164.13,241.98,2.4
821,-2374,-178.57,165.24,243.29,2.39
822,-2001,-178.46,166.39,244,2.39
823,-1328,-177.86,166.96,243.95,2.39
824,-590,-177.4,166.97,243.62,2.39
825,-84,-177.23,166.85,243.41,2.39
826,-26,-177.11,166.73,243.25,2.39
827,-364,-177,166.4,242.94,2.39
828,-1035,-177.27,165.77,242.7,2.39
829,-1638,-178.14,165.35,243.05,2.39
830,-2163,-179.32,165.66,244.13,2.4
831,-2381,-180.09,166.77,245.44,2.39
832,-2010,-179.97,167.93,246.15,2.39
833,-1318,-179.37,168.49,246.1,2.39
834,-582,-178.91,168.5,245.77,2.39
835,-83,-178.75,168.38,245.57,2.39
836,-26,-178.63,168.26,245.39,2.39
837,-363,-178.52,167.92,245.08,2.39
838,-1031,-178.79,167.29,244.85,2.39
839,-1636,-179.65,166.87,245.19,2.39
840,-2156,-180.83,167.18,246.27,2.4
841,-2379,-181.59,168.29,247.58,2.39
842,-2004,-181.48,169.44,248.28,2.39
843,-1329,-180.87,170.01,248.23,2.39
844,-588,-180.41,170.02,247.9,2.39
845,-88,-180.24,169.89,247.69,2.39
846,-29,-180.12,169.77,247.52,2.39
847,-363,-180,169.44,247.21,2.39
848,-984,-180.25,168.83,246.97,2.39
849,-1667,-181.14,168.4,247.32,2.39
850,-2174,-182.32,168.72,248.41,2.39
851,-2347,-183.07,169.8,249.7,2.39
852,-1981,-182.96,170.94,250.39,2.39
853,-1312,-182.36,171.5,250.34,2.39
854,-566,-181.91,171.5,250.01,2.39
855,-58,-181.76,171.38,249.82,2.39
856,-5,-181.64,171.27,249.66,2.39
857,-348,-181.53,170.95,249.35,2.39
858,-1023,-181.79,170.32,249.11,2.39
859,-1684,-182.68,169.89,249.47,2.39
860,-2187,-183.87,170.2,250.56,2.39
861,-2303,-184.61,171.27,251.82,2.39
862,-1950,-184.49,172.39,252.5,2.39
863,-1279,-183.91,172.93,252.44,2.39
864,-528,-183.47,172.92,252.12,2.39
865,-18,-183.35,172.81,251.95,2.39
866,31,-183.24,172.72,251.81,2.39
867,-328,-183.13,172.4,251.51,2.39
868,-1008,-183.39,171.78,251.28,2.39
869,-1729,-184.3,171.34,251.64,2.39
870,-2222,-185.52,171.66,252.75,2.39
871,-2311,-186.25,172.73,254.02,2.39
872,-1953,-186.14,173.85,254.69,2.39
873,-1276,-185.55,174.39,254.63,2.39
874,-516,-185.12,174.38,254.32,2.39
875,-6,-185,174.27,254.15,2.39
876,42,-184.9,174.18,254.02,2.39
877,-314,-184.79,173.87,253.73,2.39
878,-994,-185.04,173.26,253.49,2.39
879,-1740,-185.96,172.81,253.86,2.39
880,-2231,-187.18,173.13,254.97,2.4
881,-2319,-187.92,174.2,256.24,2.39
882,-1954,-187.8,175.32,256.92,2.39
883,-1272,-187.21,175.86,256.85,2.39
884,-514,-186.78,175.85,256.54,2.39
885,-6,-186.66,175.74,256.37,2.39
886,43,-186.56,175.65,256.24,2.39
887,-310,-186.45,175.34,255.94,2.39
888,-991,-186.69,174.73,255.7,2.39
889,-1742,-187.62,174.28,256.07,2.39
890,-2233,-188.83,174.6,257.19,2.4
891,-2315,-189.57,175.67,258.45,2.39
892,-1954,-189.45,176.79,259.12,2.39
893,-1275,-188.86,177.33,259.06,2.39
894,-512,-188.44,177.31,258.74,2.39
895,-4,-188.32,177.2,258.58,2.39
896,44,-188.21,177.11,258.44,2.39
897,-312,-188.1,176.8,258.15,2.39
898,-991,-188.34,176.19,257.91,2.39
899,-1740,-189.26,175.74,258.28,2.39
900,-2241,-190.48,176.07,259.39,2.4
901,-2326,-191.22,177.14,260.66,2.39
902,-1963,-191.1,178.26,261.34,2.39
903,-1284,-190.51,178.8,261.27,2.39
904,-528,-190.07,178.79,260.95,2.39
905,-13,-189.95,178.68,260.78,2.39
906,39,-189.84,178.58,260.64,2.39
907,-317,-189.72,178.27,260.34,2.39
908,-996,-189.97,177.65,260.1,2.39
909,-1736,-190.89,177.21,260.46,2.39
910,-2280,-192.13,177.54,261.6,2.4
911,-2295,-192.86,178.59,262.85,2.39
912,-1940,-192.74,179.7,263.51,2.39
913,-1268,-192.15,180.23,263.44,2.39
914,-511,-191.72,180.21,263.12,2.39
915,-3,-191.6,180.1,262.96,2.39
916,47,-191.5,180.01,262.82,2.39
917,-313,-191.38,179.7,262.52,2.39
918,-995,-191.62,179.08,262.28,2.39
919,-1741,-192.54,178.63,262.65,2.39
920,-2342,-193.82,178.98,263.82,2.4
921,-2289,-194.54,180.03,265.06,2.39
922,-1936,-194.42,181.13,265.72,2.39
923,-1266,-193.83,181.66,265.65,2.39
924,-510,-193.41,181.64,265.33,2.39
925,-2,-193.28,181.53,265.16,2.39
926,46,-193.18,181.44,265.02,2.39
927,-314,-193.06,181.13,264.72,2.39
928,-994,-193.3,180.51,264.48,2.39
929,-1742,-194.22,180.06,264.84,2.39
930,-2357,-195.51,180.4,266.02,2.4
931,-2288,-196.23,181.45,267.27,2.4
932,-1935,-196.11,182.55,267.92,2.39
933,-1267,-195.52,183.08,267.85,2.39
934,-510,-195.09,183.07,267.53,2.39
935,-1,-194.97,182.95,267.36,2.39
936,47,-194.86,182.86,267.22,2.39
937,-314,-194.74,182.55,266.92,2.39
938,-1036,-195,181.91,266.67,2.39
939,-1713,-195.9,181.46,267.03,2.39
940,-2337,-197.17,181.8,268.19,2.4
941,-2313,-197.9,182.86,269.45,2.4
942,-1951,-197.78,183.97,270.11,2.39
943,-1277,-197.18,184.5,270.04,2.39
944,-533,-196.74,184.49,269.71,2.39
945,-29,-196.6,184.37,269.52,2.39
946,24,-196.48,184.27,269.37,2.39
947,-330,-196.36,183.94,269.06,2.39
948,-1000,-196.61,183.32,268.81,2.39
949,-1701,-197.5,182.87,269.16,2.39
950,-2327,-198.77,183.21,270.32,2.4
951,-2368,-199.51,184.3,271.61,2.4
952,-1991,-199.39,185.43,272.29,2.39
953,-1314,-198.78,185.99,272.22,2.39
954,-573,-198.31,185.98,271.88,2.39
955,-69,-198.15,185.85,271.67,2.39
956,-9,-198.02,185.73,271.49,2.39
957,-346,-197.89,185.39,271.17,2.39
958,-1017,-198.15,184.76,270.92,2.39
959,-1639,-199,184.33,271.25,2.39
960,-2281,-200.24,184.65,272.38,2.4
961,-2352,-200.98,185.73,273.66,2.4
962,-1987,-200.85,186.86,274.34,2.39
963,-1316,-200.24,187.42,274.27,2.39
964,-579,-199.77,187.41,273.92,2.39
965,-76,-199.6,187.28,273.7,2.39
966,-18,-199.47,187.15,273.52,2.39
967,-363,-199.34,186.81,273.19,2.39
968,-1034,-199.6,186.16,272.94,2.39
969,-1637,-200.45,185.73,273.27,2.39
970,-2276,-201.68,186.05,274.4,2.4
971,-2355,-202.43,187.13,275.67,2.4
972,-1988,-202.3,188.26,276.35,2.39
973,-1317,-201.69,188.82,276.28,2.39
974,-584,-201.21,188.81,275.93,2.39
975,-79,-201.04,188.68,275.71,2.39
976,-21,-200.9,188.55,275.52,2.39
977,-365,-200.78,188.2,275.19,2.39
978,-1038,-201.03,187.55,274.94,2.39
979,-1636,-201.89,187.12,275.27,2.39
980,-2275,-203.12,187.44,276.39,2.4
981,-2356,-203.86,188.52,277.67,2.4
982,-1990,-203.73,189.65,278.34,2.39
983,-1317,-203.12,190.2,278.27,2.39
984,-582,-202.64,190.2,277.92,2.39
985,-79,-202.47,190.06,277.7,2.39
986,-22,-202.33,189.93,277.51,2.39
987,-365,-202.21,189.58,277.18,2.39
988,-1035,-202.46,188.94,276.93,2.39
989,-1637,-203.31,188.5,277.25,2.39
990,-2275,-204.54,188.83,278.38,2.4
991,-2355,-205.28,189.9,279.65,2.4
992,-1988,-205.15,191.03,280.32,2.39
993,-1317,-204.54,191.58,280.25,2.39
994,-580,-204.06,191.57,279.9,2.39
995,-80,-203.89,191.44,279.68,2.39
996,-22,-203.75,191.31,279.49,2.39
997,-362,-203.62,190.96,279.16,2.39
998,-1033,-203.88,190.31,278.9,2.39
999,-1638,-204.73,189.88,279.23,2.39
1000,-2275,-205.96,190.2,280.35,2.4
1001,-2351,-206.7,191.27,281.62,2.39
1002,-1983,-206.57,192.4,282.29,2.39
1003,-1313,-205.95,192.95,282.21,2.39
1004,-579,-205.48,192.94,281.86,2.39
1005,-79,-205.3,192.8,281.64,2.39
1006,-23,-205.16,192.67,281.45,2.39
1007,-361,-205.04,192.32,281.12,2.39
1008,-1032,-205.29,191.68,280.86,2.39
1009,-1636,-206.14,191.24,281.18,2.39
1010,-2275,-207.37,191.56,282.3,2.4
1011,-2351,-208.1,192.63,283.57,2.39
1012,-1984,-207.97,193.76,284.24,2.39
1013,-1312,-207.36,194.3,284.17,2.39
1014,-579,-206.88,194.29,283.81,2.39
1015,-81,-206.7,194.16,283.59,2.39
1016,-24,-206.56,194.02,283.4,2.39
1017,-360,-206.43,193.67,283.06,2.39
1018,-1031,-206.69,193.03,282.81,2.39
1019,-1640,-207.54,192.59,283.13,2.39
1020,-2277,-208.77,192.91,284.25,2.4
1021,-2349,-209.5,193.98,285.52,2.39
1022,-1982,-209.37,195.11,286.19,2.39
1023,-1311,-208.75,195.65,286.11,2.39
1024,-577,-208.28,195.64,285.75,2.39
1025,-80,-208.1,195.5,285.53,2.39
1026,-23,-207.96,195.37,285.33,2.39
1027,-361,-207.83,195.02,285,2.39
1028,-1031,-208.08,194.37,284.74,2.39
1029,-1637,-208.93,193.93,285.06,2.39
1030,-2277,-210.16,194.25,286.18,2.4
1031,-2350,-210.89,195.32,287.45,2.39
1032,-1983,-210.76,196.44,288.11,2.39
1033,-1312,-210.14,196.99,288.04,2.39
1034,-576,-209.67,196.98,287.68,2.39
1035,-81,-209.49,196.84,287.45,2.39
1036,-24,-209.35,196.7,287.26,2.39
1037,-361,-209.21,196.35,286.92,2.39
1038,-1033,-209.46,195.7,286.66,2.39
1039,-1637,-210.31,195.26,286.98,2.39
1040,-2226,-211.51,195.57,288.07,2.4
1041,-2366,-212.25,196.65,289.35,2.39
1042,-1994,-212.12,197.78,290.02,2.39
1043,-1319,-211.5,198.33,289.94,2.39
1044,-581,-211.02,198.31,289.58,2.39
1045,-83,-210.83,198.17,289.35,2.39
1046,-25,-210.69,198.04,289.15,2.39
1047,-362,-210.56,197.68,288.82,2.39
1048,-1032,-210.81,197.04,288.55,2.39
1049,-1635,-211.65,196.59,288.87,2.39
1050,-2222,-212.85,196.9,289.96,2.4
1051,-2367,-213.59,197.98,291.23,2.39
1052,-1996,-213.45,199.11,291.9,2.39
1053,-1320,-212.83,199.66,291.82,2.39
1054,-581,-212.35,199.64,291.46,2.39
1055,-81,-212.17,199.5,291.23,2.39
1056,-24,-212.03,199.37,291.04,2.39
1057,-361,-211.89,199.01,290.7,2.39
1058,-1032,-212.14,198.36,290.43,2.39
1059,-1637,-212.99,197.92,290.75,2.39
1060,-2164,-214.15,198.22,291.8,2.39
1061,-2381,-214.89,199.3,293.09,2.39
1062,-2006,-214.75,200.44,293.76,2.39
1063,-1328,-214.13,200.99,293.68,2.39
1064,-587,-213.64,200.97,293.32,2.39
1065,-86,-213.46,200.83,293.08,2.39
1066,-27,-213.32,200.69,292.88,2.39
1067,-365,-213.18,200.34,292.54,2.39
1068,-1035,-213.43,199.68,292.28,2.39
1069,-1639,-214.27,199.24,292.59,2.39
1070,-2157,-215.43,199.53,293.64,2.39
1071,-2381,-216.17,200.62,294.92,2.39
1072,-2008,-216.04,201.75,295.59,2.39
1073,-1280,-215.43,202.28,295.51,2.39
1074,-549,-214.96,202.26,295.16,2.39
1075,-52,-214.8,202.12,294.94,2.39
1076,0,-214.66,201.99,294.76,2.39
1077,-360,-214.53,201.64,294.42,2.39
1078,-1035,-214.78,200.99,294.15,2.39
1079,-1690,-215.65,200.53,294.48,2.39
1080,-2194,-216.83,200.83,295.55,2.39
1081,-2362,-217.56,201.91,296.82,2.39
1082,-1994,-217.43,203.03,297.48,2.39
1083,-1317,-216.8,203.57,297.4,2.39
1084,-568,-216.33,203.56,297.04,2.39
1085,-5,-216.19,203.43,296.85,2.39
1086,38,-216.07,203.32,296.69,2.39
1087,-327,-215.93,202.99,296.36,2.39
1088,-1010,-216.17,202.35,296.1,2.39
1089,-1727,-217.06,201.88,296.44,2.39
1090,-2220,-218.25,202.19,297.51,2.39
1091,-2326,-218.98,203.24,298.76,2.39
1092,-1968,-218.84,204.35,299.42,2.39
1093,-1288,-218.22,204.88,299.33,2.39
1094,-530,-217.77,204.85,298.98,2.39
1095,-18,-217.62,204.72,298.78,2.39
1096,42,-217.5,204.61,298.62,2.39
1097,-316,-217.37,204.29,298.3,2.39
1098,-996,-217.6,203.65,298.03,2.39
1099,-1742,-218.5,203.18,298.37,2.39
1100,-2232,-219.7,203.49,299.46,2.39
1101,-2321,-220.42,204.54,300.7,2.39
1102,-1957,-220.28,205.64,301.35,2.39
1103,-1277,-219.67,206.16,301.26,2.39
1104,-517,-219.22,206.13,300.91,2.39
1105,-6,-219.08,206,300.72,2.39
1106,42,-218.96,205.89,300.56,2.39
1107,-313,-218.82,205.57,300.23,2.39
1108,-994,-219.05,204.93,299.97,2.39
1109,-1741,-219.95,204.47,300.31,2.39
1110,-2231,-221.15,204.77,301.39,2.39
1111,-2317,-221.86,205.82,302.63,2.39
1112,-1955,-221.72,206.92,303.28,2.39
1113,-1273,-221.11,207.44,303.19,2.39
1114,-512,-220.67,207.41,302.84,2.39
1115,-2,-220.53,207.28,302.65,2.39
1116,45,-220.41,207.17,302.49,2.39
1117,-312,-220.27,206.84,302.16,2.39
1118,-994,-220.5,206.21,301.9,2.39
1119,-1741,-221.4,205.74,302.24,2.39
1120,-2236,-222.6,206.04,303.32,2.39
1121,-2315,-223.31,207.09,304.56,2.39
1122,-1954,-223.17,208.19,305.2,2.39
1123,-1271,-222.56,208.7,305.11,2.39
1124,-510,-222.12,208.67,304.76,2.39
1125,-3,-221.98,208.54,304.57,2.39
1126,47,-221.85,208.43,304.41,2.39
1127,-309,-221.71,208.11,304.08,2.39
1128,-993,-221.94,207.47,303.81,2.39
1129,-1741,-222.84,207,304.15,2.39
1130,-2286,-224.07,207.32,305.27,2.4
1131,-2299,-224.78,208.36,306.49,2.39
1132,-1943,-224.63,209.45,307.13,2.39
1133,-1268,-224.03,209.96,307.03,2.39
1134,-508,-223.58,209.93,306.69,2.39
1135,-1,-223.44,209.79,306.49,2.39
1136,46,-223.32,209.68,306.33,2.39
1137,-313,-223.18,209.36,306,2.39
1138,-992,-223.4,208.72,305.73,2.39
1139,-1741,-224.3,208.25,306.07,2.39
1140,-2288,-225.53,208.57,307.18,2.4
1141,-2303,-226.24,209.6,308.41,2.39
1142,-1945,-226.09,210.69,309.05,2.39
1143,-1269,-225.48,211.21,308.95,2.39
1144,-511,-225.04,211.17,308.6,2.39
1145,-2,-224.89,211.04,308.41,2.39
1146,48,-224.77,210.93,308.24,2.39
1147,-313,-224.63,210.6,307.92,2.39
1148,-995,-224.86,209.97,307.65,2.39
1149,-1743,-225.76,209.5,307.98,2.39
1150,-2342,-227.01,209.82,309.13,2.4
1151,-2287,-227.72,210.85,310.34,2.39
1152,-1936,-227.57,211.93,310.97,2.39
1153,-1266,-226.96,212.44,310.88,2.39
1154,-511,-226.51,212.41,310.52,2.39
1155,-3,-226.37,212.27,310.33,2.39
1156,47,-226.24,212.16,310.16,2.39
1157,-312,-226.1,211.84,309.83,2.39
1158,-999,-226.33,211.19,309.56,2.39
1159,-1739,-227.23,210.72,309.9,2.39
1160,-2359,-228.49,211.05,311.05,2.4
1161,-2292,-229.2,212.08,312.27,2.39
1162,-1929,-229.05,213.16,312.89,2.39
1163,-1267,-228.44,213.67,312.79,2.39
1164,-547,-227.97,213.64,312.43,2.39
1165,-41,-227.8,213.5,312.21,2.39
1166,18,-227.67,213.38,312.03,2.39
1167,-335,-227.52,213.03,311.69,2.39
1168,-1009,-227.75,212.38,311.41,2.39
1169,-1691,-228.62,211.92,311.73,2.39
1170,-2316,-229.86,212.24,312.86,2.4
1171,-2301,-230.56,213.28,314.08,2.4
1172,-1944,-230.42,214.36,314.71,2.39
1173,-1275,-229.8,214.88,314.61,2.39
1174,-532,-229.34,214.84,314.25,2.39
1175,-85,-229.15,214.69,314.01,2.39
1176,-18,-229,214.55,313.8,2.39
1177,-356,-228.85,214.19,313.45,2.39
1178,-1023,-229.09,213.54,313.17,2.39
1179,-1644,-229.92,213.08,313.48,2.39
1180,-2292,-231.15,213.39,314.59,2.4
1181,-2331,-231.86,214.44,315.83,2.4
1182,-1964,-231.72,215.54,316.47,2.39
1183,-1291,-231.1,216.06,316.37,2.39
1184,-558,-230.62,216.04,316,2.39
1185,-59,-230.44,215.89,315.77,2.39
1186,-17,-230.29,215.74,315.56,2.39
1187,-364,-230.14,215.38,315.21,2.39
1188,-1034,-230.38,214.72,314.93,2.39
1189,-1637,-231.21,214.27,315.23,2.39
1190,-2289,-232.44,214.58,316.34,2.4
1191,-2348,-233.16,215.64,317.59,2.4
1192,-1983,-233.01,216.75,318.23,2.39
1193,-1311,-232.38,217.28,318.13,2.39
1194,-577,-231.89,217.25,317.76,2.39
1195,-74,-231.7,217.1,317.52,2.39
1196,-15,-231.55,216.96,317.31,2.39
1197,-365,-231.4,216.59,316.95,2.39
1198,-1040,-231.64,215.93,316.67,2.39
1199,-1636,-232.47,215.47,316.97,2.39
1200,-2290,-233.69,215.78,318.08,2.4
1201,-2353,-234.42,216.84,319.33,2.4
1202,-1987,-234.27,217.95,319.98,2.39
1203,-1316,-233.64,218.49,319.88,2.39
1204,-580,-233.14,218.46,319.5,2.39
1205,-78,-232.95,218.31,319.26,2.39
1206,-20,-232.8,218.16,319.04,2.39
1207,-367,-232.65,217.79,318.69,2.39
1208,-1041,-232.89,217.13,318.41,2.39
1209,-1638,-233.72,216.67,318.71,2.39
1210,-2293,-234.94,216.98,319.81,2.4
1211,-2359,-235.67,218.05,321.07,2.4
1212,-1987,-235.52,219.16,321.71,2.39
1213,-1313,-234.89,219.69,321.61,2.39
1214,-580,-234.39,219.66,321.23,2.39
1215,-77,-234.2,219.51,320.99,2.39
1216,-18,-234.05,219.36,320.77,2.39
1217,-361,-233.9,219,320.42,2.39
1218,-1033,-234.13,218.33,320.14,2.39
1219,-1624,-234.96,217.88,320.43,2.39
1220,-2155,-236.1,218.16,321.46,2.4
1221,-2261,-236.78,219.18,322.65,2.39
1222,-1915,-236.63,220.24,323.27,2.39
1223,-1255,-236.02,220.74,323.16,2.39
1224,-521,-235.56,220.7,322.8,2.39
1225,-9,-235.41,220.56,322.59,2.39
1226,44,-235.28,220.45,322.41,2.39
1227,-317,-235.13,220.11,322.08,2.39
1228,-997,-235.35,219.46,321.8,2.39
1229,-1733,-236.24,218.99,322.12,2.39
1230,-2365,-237.5,219.31,323.27,2.4
1231,-2413,-238.24,220.4,324.55,2.4
1232,-2030,-238.09,221.54,325.22,2.39
1233,-1331,-237.45,222.07,325.12,2.39
