Samp,Signal,I,Q,R,Phi
5869,-900,139.41,-26.39,141.88,-0.19
5870,-880,138.8,-26.2,141.25,-0.19
5871,-952,138.36,-25.7,140.72,-0.18
5872,-1117,138.27,-24.98,140.51,-0.18
5873,-1296,138.66,-24.31,140.78,-0.17
5874,-1415,139.42,-24.02,141.47,-0.17
5875,-1449,140.2,-24.28,142.29,-0.17
5876,-1374,140.62,-24.97,142.82,-0.18
5877,-1216,140.53,-25.71,142.86,-0.18
5878,-1038,140.06,-26.23,142.49,-0.19
5879,-903,139.43,-26.38,141.9,-0.19
5880,-881,138.82,-26.2,141.27,-0.19
5881,-952,138.38,-25.7,140.74,-0.18
5882,-1118,138.29,-24.98,140.53,-0.18
5883,-1297,138.68,-24.3,140.8,-0.17
5884,-1416,139.44,-24.01,141.49,-0.17
5885,-1449,140.22,-24.28,142.31,-0.17
5886,-1373,140.64,-24.96,142.84,-0.18
5887,-1217,140.55,-25.71,142.88,-0.18
5888,-1039,140.08,-26.22,142.51,-0.19
5889,-901,139.45,-26.38,141.92,-0.19
5890,-879,138.84,-26.19,141.29,-0.19
5891,-953,138.4,-25.69,140.76,-0.18
5892,-1118,138.31,-24.97,140.55,-0.18
5893,-1297,138.7,-24.3,140.82,-0.17
5894,-1415,139.46,-24.01,141.51,-0.17
5895,-1451,140.24,-24.28,142.33,-0.17
5896,-1374,140.66,-24.96,142.86,-0.18
5897,-1218,140.57,-25.71,142.9,-0.18
5898,-1039,140.1,-26.22,142.53,-0.19
5899,-902,139.47,-26.38,141.95,-0.19
5900,-882,138.86,-26.19,141.31,-0.19
5901,-952,138.42,-25.69,140.78,-0.18
5902,-1117,138.33,-24.97,140.57,-0.18
5903,-1297,138.73,-24.3,140.84,-0.17
5904,-1416,139.48,-24.01,141.54,-0.17
5905,-1450,140.26,-24.28,142.35,-0.17
5906,-1373,140.68,-24.96,142.88,-0.18
5907,-1216,140.59,-25.71,142.92,-0.18
5908,-1040,140.12,-26.22,142.55,-0.18
5909,-900,139.5,-26.38,141.97,-0.19
5910,-879,138.88,-26.19,141.33,-0.19
5911,-952,138.44,-25.69,140.81,-0.18
5912,-1117,138.36,-24.97,140.59,-0.18
5913,-1297,138.75,-24.3,140.86,-0.17
5914,-1415,139.51,-24.01,141.56,-0.17
5915,-1451,140.29,-24.27,142.37,-0.17
5916,-1376,140.71,-24.96,142.9,-0.18
5917,-1216,140.62,-25.71,142.95,-0.18
5918,-1040,140.15,-26.22,142.58,-0.18
5919,-902,139.52,-26.38,141.99,-0.19
5920,-882,138.9,-26.19,141.35,-0.19
5921,-952,138.47,-25.69,140.83,-0.18
5922,-1115,138.38,-24.97,140.61,-0.18
5923,-1297,138.77,-24.3,140.88,-0.17
5924,-1416,139.53,-24.01,141.58,-0.17
5925,-1449,140.31,-24.27,142.39,-0.17
5926,-1374,140.73,-24.96,142.92,-0.18
5927,-1216,140.64,-25.7,142.97,-0.18
5928,-1040,140.17,-26.22,142.6,-0.18
5929,-902,139.54,-26.38,142.01,-0.19
5930,-880,138.93,-26.19,141.37,-0.19
5931,-952,138.49,-25.69,140.85,-0.18
5932,-1119,138.4,-24.97,140.63,-0.18
5933,-1298,138.79,-24.29,140.9,-0.17
5934,-1415,139.55,-24,141.6,-0.17
5935,-1448,140.33,-24.27,142.41,-0.17
5936,-1374,140.75,-24.95,142.94,-0.18
5937,-1217,140.66,-25.7,142.99,-0.18
5938,-1040,140.19,-26.21,142.62,-0.18
5939,-900,139.56,-26.37,142.03,-0.19
5940,-880,138.95,-26.18,141.39,-0.19
5941,-952,138.51,-25.68,140.87,-0.18
5942,-1116,138.42,-24.97,140.65,-0.18
5943,-1297,138.81,-24.29,140.92,-0.17
5944,-1415,139.57,-24,141.62,-0.17
5945,-1450,140.35,-24.27,142.43,-0.17
5946,-1373,140.77,-24.95,142.96,-0.18
5947,-1218,140.68,-25.7,143.01,-0.18
5948,-1041,140.21,-26.21,142.64,-0.18
5949,-902,139.58,-26.37,142.05,-0.19
5950,-881,138.97,-26.18,141.41,-0.19
5951,-952,138.53,-25.68,140.89,-0.18
5952,-1119,138.44,-24.97,140.67,-0.18
5953,-1299,138.83,-24.29,140.94,-0.17
5954,-1415,139.59,-24,141.64,-0.17
5955,-1447,140.37,-24.27,142.45,-0.17
5956,-1376,140.79,-24.95,142.98,-0.18
5957,-1217,140.7,-25.7,143.03,-0.18
5958,-1040,140.23,-26.21,142.66,-0.18
5959,-901,139.6,-26.37,142.07,-0.19
5960,-880,138.99,-26.18,141.43,-0.19
5961,-952,138.55,-25.68,140.91,-0.18
5962,-1118,138.46,-24.96,140.69,-0.18
5963,-1292,138.85,-24.29,140.96,-0.17
5964,-1417,139.61,-24,141.66,-0.17
5965,-1447,140.39,-24.27,142.47,-0.17
5966,-1375,140.81,-24.95,143,-0.18
5967,-1219,140.72,-25.7,143.05,-0.18
5968,-1039,140.25,-26.21,142.68,-0.18
5969,-904,139.62,-26.37,142.09,-0.19
5970,-880,139.01,-26.18,141.45,-0.19
5971,-945,138.57,-25.69,140.93,-0.18
5972,-1121,138.48,-24.97,140.71,-0.18
5973,-1292,138.87,-24.29,140.98,-0.17
5974,-1419,139.63,-24,141.68,-0.17
5975,-1450,140.41,-24.27,142.49,-0.17
5976,-1375,140.83,-24.95,143.02,-0.18
5977,-1214,140.74,-25.7,143.07,-0.18
5978,-1040,140.27,-26.21,142.7,-0.18
5979,-900,139.64,-26.37,142.11,-0.19
5980,-881,139.03,-26.18,141.47,-0.19
5981,-953,138.59,-25.68,140.95,-0.18
5982,-1117,138.5,-24.96,140.74,-0.18
5983,-1298,138.9,-24.29,141,-0.17
5984,-1415,139.65,-24,141.7,-0.17
5985,-1452,140.43,-24.27,142.51,-0.17
5986,-1375,140.85,-24.95,143.05,-0.18
5987,-1217,140.76,-25.7,143.09,-0.18
5988,-1040,140.29,-26.21,142.72,-0.18
5989,-902,139.66,-26.37,142.13,-0.19
5990,-880,139.05,-26.18,141.5,-0.19
5991,-952,138.61,-25.68,140.97,-0.18
5992,-1116,138.53,-24.97,140.76,-0.18
5993,-1297,138.92,-24.29,141.03,-0.17
5994,-1415,139.68,-24,141.72,-0.17
5995,-1448,140.45,-24.27,142.53,-0.17
5996,-1373,140.87,-24.95,143.06,-0.18
5997,-1216,140.78,-25.7,143.11,-0.18
5998,-1040,140.31,-26.21,142.74,-0.18
5999,-902,139.68,-26.37,142.15,-0.19
6000,-880,139.07,-26.18,141.51,-0.19
6001,-953,138.63,-25.68,140.99,-0.18
6002,-1117,138.54,-24.96,140.77,-0.18
6003,-1297,138.94,-24.29,141.04,-0.17
6004,-1416,139.69,-24,141.74,-0.17
6005,-1449,140.47,-24.26,142.55,-0.17
6006,-1374,140.89,-24.95,143.08,-0.18
6007,-1216,140.8,-25.69,143.13,-0.18
6008,-1037,140.33,-26.21,142.76,-0.18
6009,-901,139.71,-26.36,142.17,-0.19
6010,-880,139.09,-26.18,141.53,-0.19
6011,-952,138.65,-25.68,141.01,-0.18
6012,-1118,138.57,-24.96,140.8,-0.18
6013,-1297,138.96,-24.28,141.06,-0.17
6014,-1417,139.72,-23.99,141.76,-0.17
6015,-1449,140.49,-24.26,142.57,-0.17
6016,-1374,140.91,-24.94,143.1,-0.18
6017,-1216,140.83,-25.69,143.15,-0.18
6018,-1040,140.35,-26.2,142.78,-0.18
6019,-901,139.73,-26.36,142.19,-0.19
6020,-880,139.11,-26.17,141.55,-0.19
6021,-951,138.67,-25.67,141.03,-0.18
6022,-1117,138.59,-24.96,140.82,-0.18
6023,-1297,138.98,-24.28,141.08,-0.17
6024,-1415,139.74,-23.99,141.78,-0.17
6025,-1449,140.52,-24.26,142.59,-0.17
6026,-1375,140.93,-24.94,143.12,-0.18
6027,-1215,140.85,-25.69,143.17,-0.18
6028,-1038,140.37,-26.2,142.8,-0.18
6029,-901,139.75,-26.36,142.21,-0.19
6030,-880,139.13,-26.17,141.57,-0.19
6031,-952,138.7,-25.67,141.05,-0.18
6032,-1117,138.61,-24.95,140.84,-0.18
6033,-1298,139,-24.28,141.1,-0.17
6034,-1416,139.76,-23.99,141.8,-0.17
6035,-1449,140.54,-24.25,142.61,-0.17
6036,-1373,140.96,-24.94,143.14,-0.18
6037,-1216,140.87,-25.69,143.19,-0.18
6038,-1039,140.39,-26.2,142.82,-0.18
6039,-901,139.77,-26.36,142.23,-0.19
6040,-879,139.16,-26.17,141.59,-0.19
6041,-952,138.72,-25.67,141.07,-0.18
6042,-1116,138.63,-24.95,140.86,-0.18
6043,-1297,139.02,-24.28,141.12,-0.17
6044,-1416,139.78,-23.99,141.82,-0.17
6045,-1447,140.56,-24.25,142.63,-0.17
6046,-1373,140.98,-24.93,143.16,-0.18
6047,-1216,140.89,-25.68,143.21,-0.18
6048,-1039,140.41,-26.19,142.84,-0.18
6049,-902,139.79,-26.35,142.25,-0.19
6050,-882,139.17,-26.17,141.61,-0.19
6051,-951,138.73,-25.67,141.09,-0.18
6052,-1118,138.65,-24.95,140.87,-0.18
6053,-1297,139.04,-24.27,141.14,-0.17
6054,-1415,139.8,-23.98,141.84,-0.17
6055,-1451,140.58,-24.25,142.65,-0.17
6056,-1372,140.99,-24.93,143.18,-0.18
6057,-1216,140.91,-25.68,143.23,-0.18
6058,-1040,140.43,-26.19,142.85,-0.18
6059,-902,139.81,-26.35,142.27,-0.19
6060,-880,139.19,-26.16,141.63,-0.19
6061,-952,138.75,-25.66,141.11,-0.18
6062,-1118,138.67,-24.94,140.89,-0.18
6063,-1299,139.06,-24.27,141.16,-0.17
6064,-1414,139.82,-23.98,141.86,-0.17
6065,-1450,140.59,-24.25,142.67,-0.17
6066,-1375,141.01,-24.93,143.2,-0.17
6067,-1217,140.93,-25.68,143.25,-0.18
6068,-1040,140.45,-26.19,142.87,-0.18
6069,-900,139.83,-26.35,142.29,-0.19
6070,-880,139.21,-26.16,141.65,-0.19
6071,-952,138.77,-25.66,141.13,-0.18
6072,-1117,138.69,-24.94,140.91,-0.18
6073,-1296,139.08,-24.27,141.18,-0.17
6074,-1416,139.84,-23.98,141.88,-0.17
6075,-1450,140.62,-24.24,142.69,-0.17
6076,-1374,141.03,-24.93,143.22,-0.17
6077,-1216,140.95,-25.68,143.27,-0.18
6078,-1039,140.47,-26.19,142.89,-0.18
6079,-902,139.85,-26.35,142.31,-0.19
6080,-880,139.23,-26.16,141.67,-0.19
6081,-952,138.79,-25.66,141.15,-0.18
6082,-1117,138.71,-24.94,140.93,-0.18
6083,-1298,139.1,-24.27,141.2,-0.17
6084,-1415,139.86,-23.98,141.9,-0.17
6085,-1449,140.63,-24.24,142.71,-0.17
6086,-1374,141.05,-24.93,143.24,-0.17
6087,-1218,140.97,-25.67,143.28,-0.18
6088,-1038,140.49,-26.19,142.91,-0.18
6089,-901,139.87,-26.34,142.33,-0.19
6090,-880,139.25,-26.16,141.69,-0.19
6091,-952,138.81,-25.66,141.17,-0.18
6092,-1118,138.73,-24.94,140.95,-0.18
6093,-1296,139.12,-24.26,141.22,-0.17
6094,-1417,139.88,-23.97,141.92,-0.17
6095,-1450,140.66,-24.24,142.73,-0.17
6096,-1372,141.07,-24.92,143.26,-0.17
6097,-1216,140.99,-25.67,143.3,-0.18
6098,-1039,140.51,-26.18,142.93,-0.18
6099,-901,139.89,-26.34,142.35,-0.19
6100,-882,139.27,-26.15,141.71,-0.19
6101,-955,138.83,-25.65,141.18,-0.18
6102,-1119,138.74,-24.93,140.97,-0.18
6103,-1298,139.14,-24.26,141.24,-0.17
6104,-1416,139.9,-23.97,141.93,-0.17
6105,-1449,140.67,-24.23,142.75,-0.17
6106,-1374,141.09,-24.92,143.28,-0.17
6107,-1216,141,-25.66,143.32,-0.18
6108,-1041,140.53,-26.18,142.95,-0.18
6109,-902,139.9,-26.34,142.36,-0.19
6110,-879,139.29,-26.15,141.72,-0.19
6111,-953,138.85,-25.65,141.2,-0.18
6112,-1118,138.76,-24.93,140.99,-0.18
6113,-1296,139.16,-24.26,141.25,-0.17
6114,-1416,139.91,-23.97,141.95,-0.17
6115,-1449,140.69,-24.23,142.76,-0.17
6116,-1373,141.11,-24.91,143.29,-0.17
6117,-1214,141.02,-25.66,143.34,-0.18
6118,-1038,140.55,-26.17,142.97,-0.18
6119,-903,139.92,-26.33,142.38,-0.19
6120,-880,139.31,-26.14,141.74,-0.19
6121,-952,138.87,-25.64,141.22,-0.18
6122,-1117,138.78,-24.93,141,-0.18
6123,-1297,139.17,-24.25,141.27,-0.17
6124,-1416,139.93,-23.96,141.97,-0.17
6125,-1449,140.71,-24.23,142.78,-0.17
6126,-1374,141.13,-24.91,143.31,-0.17
6127,-1216,141.04,-25.66,143.36,-0.18
6128,-1039,140.57,-26.17,142.98,-0.18
6129,-901,139.94,-26.33,142.4,-0.19
6130,-880,139.33,-26.14,141.76,-0.19
6131,-952,138.89,-25.64,141.24,-0.18
6132,-1118,138.8,-24.92,141.02,-0.18
6133,-1296,139.19,-24.25,141.29,-0.17
6134,-1415,139.95,-23.96,141.99,-0.17
6135,-1449,140.73,-24.23,142.8,-0.17
6136,-1372,141.15,-24.91,143.33,-0.17
6137,-1215,141.06,-25.66,143.37,-0.18
6138,-1039,140.59,-26.17,143,-0.18
6139,-901,139.96,-26.33,142.41,-0.19
6140,-881,139.34,-26.14,141.78,-0.19
6141,-951,138.91,-25.64,141.25,-0.18
6142,-1115,138.82,-24.92,141.04,-0.18
6143,-1298,139.21,-24.25,141.31,-0.17
6144,-1416,139.97,-23.96,142,-0.17
6145,-1448,140.75,-24.22,142.82,-0.17
6146,-1374,141.17,-24.91,143.35,-0.17
6147,-1217,141.08,-25.65,143.39,-0.18
6148,-1041,140.6,-26.17,143.02,-0.18
6149,-901,139.98,-26.33,142.43,-0.19
6150,-879,139.36,-26.14,141.79,-0.19
6151,-951,138.93,-25.64,141.27,-0.18
6152,-1116,138.84,-24.92,141.06,-0.18
6153,-1297,139.23,-24.25,141.33,-0.17
6154,-1416,139.99,-23.96,142.02,-0.17
6155,-1449,140.77,-24.22,142.84,-0.17
6156,-1374,141.19,-24.91,143.36,-0.17
6157,-1214,141.1,-25.65,143.41,-0.18
6158,-1039,140.62,-26.16,143.04,-0.18
6159,-902,140,-26.32,142.45,-0.19
6160,-880,139.38,-26.14,141.81,-0.19
6161,-951,138.94,-25.64,141.29,-0.18
6162,-1118,138.86,-24.92,141.08,-0.18
6163,-1296,139.25,-24.24,141.34,-0.17
6164,-1416,140.01,-23.95,142.04,-0.17
6165,-1448,140.78,-24.22,142.85,-0.17
6166,-1371,141.2,-24.9,143.38,-0.17
6167,-1217,141.11,-25.65,143.43,-0.18
6168,-1039,140.64,-26.16,143.05,-0.18
6169,-903,140.01,-26.32,142.47,-0.19
6170,-881,139.4,-26.13,141.83,-0.19
6171,-951,138.96,-25.63,141.3,-0.18
6172,-1119,138.87,-24.91,141.09,-0.18
6173,-1297,139.26,-24.24,141.36,-0.17
6174,-1415,140.02,-23.95,142.06,-0.17
6175,-1450,140.8,-24.22,142.87,-0.17
6176,-1374,141.22,-24.9,143.4,-0.17
6177,-1216,141.13,-25.65,143.44,-0.18
6178,-1039,140.66,-26.16,143.07,-0.18
6179,-901,140.03,-26.32,142.48,-0.19
6180,-881,139.42,-26.13,141.85,-0.19
6181,-950,138.98,-25.63,141.32,-0.18
6182,-1117,138.89,-24.91,141.11,-0.18
6183,-1297,139.28,-24.24,141.38,-0.17
6184,-1416,140.04,-23.95,142.08,-0.17
6185,-1450,140.82,-24.22,142.89,-0.17
6186,-1374,141.24,-24.9,143.42,-0.17
6187,-1216,141.15,-25.65,143.46,-0.18
6188,-1041,140.68,-26.16,143.09,-0.18
6189,-901,140.05,-26.32,142.5,-0.19
6190,-879,139.44,-26.13,141.86,-0.19
6191,-952,139,-25.63,141.34,-0.18
6192,-1118,138.91,-24.91,141.13,-0.18
6193,-1297,139.3,-24.24,141.4,-0.17
6194,-1415,140.06,-23.95,142.09,-0.17
6195,-1450,140.84,-24.21,142.91,-0.17
6196,-1374,141.26,-24.9,143.44,-0.17
6197,-1216,141.17,-25.65,143.48,-0.18
6198,-1039,140.7,-26.16,143.11,-0.18
6199,-899,140.07,-26.32,142.52,-0.19
6200,-879,139.46,-26.13,141.88,-0.19
6201,-953,139.02,-25.63,141.36,-0.18
6202,-1118,138.93,-24.91,141.15,-0.18
6203,-1296,139.32,-24.23,141.41,-0.17
6204,-1415,140.08,-23.94,142.11,-0.17
6205,-1450,140.86,-24.21,142.92,-0.17
6206,-1371,141.28,-24.89,143.45,-0.17
6207,-1215,141.19,-25.64,143.5,-0.18
6208,-1039,140.72,-26.15,143.12,-0.18
6209,-902,140.09,-26.31,142.54,-0.19
6210,-880,139.47,-26.12,141.9,-0.19
6211,-952,139.04,-25.62,141.38,-0.18
6212,-1119,138.95,-24.9,141.16,-0.18
6213,-1298,139.34,-24.23,141.43,-0.17
6214,-1416,140.1,-23.94,142.13,-0.17
6215,-1450,140.88,-24.21,142.94,-0.17
6216,-1373,141.3,-24.89,143.47,-0.17
6217,-1216,141.21,-25.64,143.51,-0.18
6218,-1040,140.73,-26.15,143.14,-0.18
6219,-899,140.11,-26.31,142.56,-0.19
6220,-881,139.49,-26.12,141.92,-0.19
6221,-953,139.05,-25.62,141.39,-0.18
6222,-1116,138.97,-24.9,141.18,-0.18
6223,-1298,139.36,-24.23,141.45,-0.17
6224,-1415,140.12,-23.94,142.15,-0.17
6225,-1451,140.9,-24.2,142.96,-0.17
6226,-1374,141.31,-24.89,143.49,-0.17
6227,-1215,141.23,-25.63,143.53,-0.18
6228,-1039,140.75,-26.15,143.16,-0.18
6229,-901,140.13,-26.3,142.57,-0.19
6230,-881,139.51,-26.12,141.94,-0.19
6231,-952,139.07,-25.62,141.41,-0.18
6232,-1116,138.99,-24.9,141.2,-0.18
6233,-1299,139.38,-24.22,141.47,-0.17
6234,-1415,140.14,-23.93,142.17,-0.17
6235,-1449,140.91,-24.2,142.98,-0.17
6236,-1375,141.33,-24.88,143.51,-0.17
6237,-1215,141.24,-25.63,143.55,-0.18
6238,-1040,140.77,-26.14,143.18,-0.18
6239,-901,140.14,-26.3,142.59,-0.19
6240,-881,139.53,-26.11,141.95,-0.19
6241,-952,139.09,-25.61,141.43,-0.18
6242,-1117,139,-24.9,141.22,-0.18
6243,-1296,139.39,-24.22,141.48,-0.17
6244,-1415,140.15,-23.93,142.18,-0.17
6245,-1450,140.93,-24.2,142.99,-0.17
6246,-1374,141.35,-24.88,143.52,-0.17
6247,-1215,141.26,-25.63,143.57,-0.18
6248,-1039,140.79,-26.14,143.19,-0.18
6249,-902,140.16,-26.3,142.61,-0.19
6250,-880,139.55,-26.11,141.97,-0.18
6251,-952,139.11,-25.61,141.45,-0.18
6252,-1119,139.02,-24.89,141.23,-0.18
6253,-1299,139.41,-24.22,141.5,-0.17
6254,-1415,140.17,-23.93,142.2,-0.17
6255,-1450,140.95,-24.19,143.01,-0.17
6256,-1373,141.37,-24.88,143.54,-0.17
6257,-1216,141.28,-25.63,143.58,-0.18
6258,-1039,140.81,-26.14,143.21,-0.18
6259,-900,140.18,-26.3,142.62,-0.19
6260,-879,139.57,-26.11,141.99,-0.18
6261,-954,139.13,-25.61,141.46,-0.18
6262,-1118,139.04,-24.89,141.25,-0.18
6263,-1297,139.43,-24.21,141.52,-0.17
6264,-1415,140.19,-23.92,142.22,-0.17
6265,-1450,140.97,-24.19,143.03,-0.17
6266,-1374,141.39,-24.87,143.56,-0.17
6267,-1216,141.3,-25.62,143.6,-0.18
6268,-1041,140.82,-26.13,143.23,-0.18
6269,-902,140.2,-26.29,142.64,-0.19
6270,-881,139.58,-26.11,142,-0.18
6271,-952,139.14,-25.61,141.48,-0.18
6272,-1117,139.06,-24.89,141.27,-0.18
6273,-1299,139.45,-24.21,141.53,-0.17
6274,-1416,140.21,-23.92,142.23,-0.17
6275,-1449,140.98,-24.19,143.04,-0.17
6276,-1375,141.4,-24.87,143.57,-0.17
6277,-1215,141.31,-25.62,143.62,-0.18
6278,-1039,140.84,-26.13,143.25,-0.18
6279,-901,140.21,-26.29,142.66,-0.19
6280,-881,139.6,-26.1,142.02,-0.18
6281,-953,139.16,-25.6,141.5,-0.18
6282,-1118,139.07,-24.88,141.28,-0.18
6283,-1295,139.46,-24.21,141.55,-0.17
6284,-1415,140.22,-23.92,142.25,-0.17
6285,-1450,141,-24.19,143.06,-0.17
6286,-1374,141.42,-24.87,143.59,-0.17
6287,-1217,141.33,-25.62,143.63,-0.18
6288,-1039,140.86,-26.13,143.26,-0.18
6289,-901,140.23,-26.29,142.67,-0.19
6290,-880,139.62,-26.1,142.04,-0.18
6291,-952,139.18,-25.6,141.51,-0.18
6292,-1117,139.09,-24.88,141.3,-0.18
6293,-1297,139.48,-24.21,141.57,-0.17
6294,-1416,140.24,-23.92,142.27,-0.17
6295,-1450,141.02,-24.19,143.08,-0.17
6296,-1374,141.44,-24.87,143.61,-0.17
6297,-1216,141.35,-25.62,143.65,-0.18
6298,-1041,140.88,-26.13,143.28,-0.18
6299,-902,140.25,-26.29,142.69,-0.19
6300,-881,139.63,-26.1,142.05,-0.18
6301,-952,139.19,-25.6,141.53,-0.18
6302,-1117,139.11,-24.88,141.31,-0.18
6303,-1297,139.5,-24.21,141.58,-0.17
6304,-1414,140.26,-23.92,142.28,-0.17
6305,-1449,141.03,-24.18,143.09,-0.17
6306,-1375,141.45,-24.87,143.62,-0.17
6307,-1216,141.36,-25.62,143.67,-0.18
6308,-1039,140.89,-26.13,143.29,-0.18
6309,-902,140.26,-26.29,142.71,-0.19
6310,-880,139.65,-26.1,142.07,-0.18
6311,-953,139.21,-25.6,141.54,-0.18
6312,-1118,139.12,-24.88,141.33,-0.18
6313,-1298,139.51,-24.21,141.6,-0.17
6314,-1415,140.27,-23.92,142.3,-0.17
6315,-1448,141.05,-24.18,143.11,-0.17
6316,-1372,141.47,-24.86,143.64,-0.17
6317,-1213,141.38,-25.61,143.68,-0.18
6318,-1039,140.91,-26.12,143.31,-0.18
6319,-901,140.28,-26.28,142.72,-0.19
6320,-879,139.67,-26.09,142.08,-0.18
6321,-952,139.23,-25.59,141.56,-0.18
6322,-1118,139.14,-24.87,141.35,-0.18
6323,-1297,139.53,-24.2,141.61,-0.17
6324,-1417,140.29,-23.91,142.31,-0.17
6325,-1449,141.07,-24.18,143.12,-0.17
6326,-1373,141.49,-24.86,143.65,-0.17
6327,-1215,141.4,-25.61,143.7,-0.18
6328,-1038,140.92,-26.12,143.32,-0.18
6329,-901,140.3,-26.28,142.74,-0.19
6330,-881,139.68,-26.09,142.1,-0.18
6331,-952,139.24,-25.59,141.58,-0.18
6332,-1119,139.16,-24.87,141.36,-0.18
6333,-1297,139.55,-24.19,141.63,-0.17
6334,-1416,140.31,-23.9,142.33,-0.17
6335,-1450,141.08,-24.17,143.14,-0.17
6336,-1374,141.5,-24.85,143.67,-0.17
6337,-1214,141.41,-25.6,143.71,-0.18
6338,-1038,140.94,-26.11,143.34,-0.18
6339,-902,140.31,-26.27,142.75,-0.19
6340,-879,139.7,-26.08,142.12,-0.18
6341,-951,139.26,-25.58,141.59,-0.18
6342,-1117,139.17,-24.87,141.38,-0.18
6343,-1298,139.57,-24.19,141.65,-0.17
6344,-1414,140.32,-23.9,142.34,-0.17
6345,-1450,141.1,-24.17,143.16,-0.17
6346,-1374,141.52,-24.85,143.69,-0.17
6347,-1216,141.43,-25.6,143.73,-0.18
6348,-1039,140.96,-26.11,143.36,-0.18
6349,-899,140.33,-26.27,142.77,-0.19
6350,-880,139.72,-26.08,142.13,-0.18
6351,-952,139.28,-25.58,141.61,-0.18
6352,-1118,139.19,-24.86,141.4,-0.18
6353,-1299,139.59,-24.19,141.67,-0.17
6354,-1415,140.34,-23.9,142.36,-0.17
6355,-1450,141.12,-24.16,143.17,-0.17
6356,-1373,141.54,-24.85,143.7,-0.17
6357,-1214,141.45,-25.59,143.75,-0.18
6358,-1038,140.98,-26.11,143.37,-0.18
6359,-902,140.35,-26.26,142.79,-0.18
6360,-880,139.74,-26.08,142.15,-0.18
6361,-952,139.3,-25.58,141.63,-0.18
6362,-1118,139.21,-24.86,141.41,-0.18
6363,-1298,139.6,-24.18,141.68,-0.17
6364,-1416,140.36,-23.89,142.38,-0.17
6365,-1448,141.14,-24.16,143.19,-0.17
6366,-1372,141.55,-24.84,143.72,-0.17
6367,-1215,141.47,-25.59,143.76,-0.18
6368,-1038,140.99,-26.1,143.39,-0.18
6369,-900,140.37,-26.26,142.8,-0.18
6370,-878,139.75,-26.07,142.17,-0.18
6371,-952,139.32,-25.57,141.64,-0.18
6372,-1118,139.23,-24.85,141.43,-0.18
6373,-1297,139.62,-24.18,141.7,-0.17
6374,-1415,140.38,-23.89,142.4,-0.17
6375,-1451,141.16,-24.16,143.21,-0.17
6376,-1374,141.57,-24.84,143.74,-0.17
6377,-1215,141.49,-25.59,143.78,-0.18
6378,-1041,141.01,-26.1,143.41,-0.18
6379,-902,140.38,-26.26,142.82,-0.18
6380,-872,139.78,-26.07,142.19,-0.18
6381,-957,139.33,-25.57,141.66,-0.18
6382,-1112,139.25,-24.85,141.45,-0.18
6383,-1303,139.64,-24.18,141.72,-0.17
6384,-1420,140.4,-23.89,142.42,-0.17
6385,-1452,141.18,-24.15,143.23,-0.17
6386,-1367,141.6,-24.83,143.76,-0.17
6387,-1218,141.51,-25.58,143.8,-0.18
6388,-1033,141.04,-26.09,143.43,-0.18
6389,-895,140.41,-26.25,142.85,-0.18
6390,-884,139.8,-26.06,142.21,-0.18
6391,-955,139.36,-25.56,141.68,-0.18
6392,-1118,139.27,-24.84,141.47,-0.18
6393,-1298,139.66,-24.17,141.74,-0.17
6394,-1416,140.42,-23.88,142.44,-0.17
6395,-1451,141.2,-24.14,143.25,-0.17
6396,-1374,141.62,-24.82,143.78,-0.17
6397,-1213,141.53,-25.57,143.82,-0.18
6398,-1038,141.06,-26.08,143.45,-0.18
6399,-903,140.43,-26.24,142.86,-0.18
6400,-881,139.81,-26.05,142.22,-0.18
6401,-953,139.37,-25.55,141.7,-0.18
6402,-1118,139.29,-24.83,141.48,-0.18
6403,-1296,139.68,-24.16,141.75,-0.17
6404,-1416,140.44,-23.87,142.45,-0.17
6405,-1449,141.21,-24.14,143.26,-0.17
6406,-1372,141.63,-24.82,143.79,-0.17
6407,-1216,141.54,-25.57,143.83,-0.18
6408,-1039,141.07,-26.08,143.46,-0.18
6409,-901,140.44,-26.24,142.87,-0.18
6410,-881,139.83,-26.05,142.23,-0.18
6411,-950,139.39,-25.55,141.71,-0.18
6412,-1119,139.3,-24.83,141.5,-0.18
6413,-1298,139.69,-24.16,141.77,-0.17
6414,-1416,140.45,-23.87,142.46,-0.17
6415,-1450,141.23,-24.13,143.28,-0.17
6416,-1375,141.65,-24.82,143.81,-0.17
6417,-1217,141.56,-25.57,143.85,-0.18
6418,-1038,141.09,-26.08,143.48,-0.18
6419,-901,140.46,-26.24,142.89,-0.18
6420,-883,139.84,-26.05,142.25,-0.18
6421,-952,139.41,-25.55,141.73,-0.18
6422,-1117,139.32,-24.83,141.51,-0.18
6423,-1299,139.71,-24.15,141.78,-0.17
6424,-1417,140.47,-23.86,142.48,-0.17
6425,-1449,141.25,-24.13,143.29,-0.17
6426,-1372,141.66,-24.81,143.82,-0.17
6427,-1216,141.57,-25.56,143.86,-0.18
6428,-1040,141.1,-26.07,143.49,-0.18
6429,-901,140.47,-26.23,142.9,-0.18
6430,-880,139.86,-26.04,142.27,-0.18
6431,-952,139.42,-25.54,141.74,-0.18
6432,-1118,139.33,-24.83,141.53,-0.18
6433,-1298,139.73,-24.15,141.8,-0.17
6434,-1416,140.48,-23.86,142.5,-0.17
6435,-1450,141.26,-24.13,143.31,-0.17
